 ,employment_rate_any_industry,employment_rate_ed_any_ind,employment_rate_noed_any_ind,employment_rate_1,employment_rate_1_ed,employment_rate_1_noed,employment_rate_2,employment_rate_2_ed,employment_rate_2_noed,employment_rate_3,employment_rate_3_ed,employment_rate_3_noed,employment_rate_4,employment_rate_4_ed,employment_rate_4_noed,employment_rate_5,employment_rate_5_ed,employment_rate_5_noed,employment_rate_6,employment_rate_6_ed,employment_rate_6_noed,share_employed_industy_1,share_employed_industy_1_ed,share_employed_industy_1_noed,share_employed_industy_2,share_employed_industy_2_ed,share_employed_industy_2_noed,share_employed_industy_3,share_employed_industy_3_ed,share_employed_industy_3_noed,share_employed_industy_4,share_employed_industy_4_ed,share_employed_industy_4_noed,share_employed_industy_5,share_employed_industy_5_ed,share_employed_industy_5_noed,share_employed_industy_6,share_employed_industy_6_ed,share_employed_industy_6_noed,hrlwage_ed_any_industry,hrlwage_ed_industry_1,hrlwage_ed_industry_2,hrlwage_ed_industry_3,hrlwage_ed_industry_4,hrlwage_ed_industry_5,hrlwage_ed_industry_6,hrlwage_noed_any_industry,hrlwage_noed_industry_1,hrlwage_noed_industry_2,hrlwage_noed_industry_3,hrlwage_noed_industry_4,hrlwage_noed_industry_5,hrlwage_noed_industry_6,uhat_education_unskilled,uhat_education_skilled,employment_ratio,employment_ratio_industry_1,employment_ratio_industry_2,employment_ratio_industry_3,employment_ratio_industry_4,employment_ratio_industry_5,employment_ratio_industry_6
1981M10,0.935026646,0.962556839,0.913822174,0.914659262,0.95963043,0.894402504,0.955053747,0.971461236,0.925548732,0.94439882,0.96219331,0.936387062,0.924107313,0.941673279,0.914365709,0.928970218,0.956465781,0.887372196,0.959811866,0.980940878,0.938334942,0.243330225,0.177004665,0.29714036,0.211166799,0.308173984,0.132464528,0.10433764,0.07368163,0.129208967,0.243914932,0.19795759,0.28120026,0.069771163,0.09655761,0.048039228,0.127479255,0.14662452,0.111946635,8.638152122,10.55158901,8.182301521,9.071702957,6.736136436,9.248931885,9.027131081,6.141624451,7.14508009,5.327149391,7.399954319,5.004149914,5.946177959,6.070410728,-0.393497497,-0.548864305,0.811303437,0.483288437,1.887468457,0.46264717,0.571136296,1.630699039,1.06262219
1981M11,0.93191576,0.959496498,0.910512745,0.913369894,0.949252963,0.897622108,0.959228098,0.978345454,0.923460186,0.920919836,0.968352258,0.901721537,0.921409011,0.934779942,0.913385928,0.915755212,0.946872234,0.856737316,0.964420676,0.976803124,0.953137815,0.240508527,0.16946739,0.298603266,0.210429341,0.310902685,0.128266096,0.0984255,0.066285491,0.124708369,0.259474576,0.219438061,0.2922149,0.066543028,0.100141712,0.039067302,0.124619037,0.133764684,0.117140085,8.584508896,10.5371151,8.0206213,10.16534424,6.649549007,9.947684288,8.782138824,6.141841888,7.104773045,5.302471638,7.372855186,5.197064877,6.180977821,5.802267075,-0.393868268,-0.555491388,0.817761838,0.464107335,1.982163429,0.434660047,0.614096224,2.096179485,0.933819175
1981M12,0.928548574,0.959577024,0.906251967,0.892698467,0.943482101,0.871600568,0.959748566,0.974147558,0.933694184,0.924669862,0.957755923,0.911735415,0.921466291,0.941955864,0.91072458,0.93356961,0.960433364,0.889655411,0.962185144,0.973891616,0.952608228,0.23424755,0.168167785,0.284525543,0.211276829,0.319640934,0.128826007,0.101493761,0.06837865,0.126689985,0.256080866,0.208367586,0.292384386,0.065939784,0.097407497,0.041996993,0.130961224,0.138037547,0.125577077,8.678066254,10.85493469,8.232258797,9.598405838,6.621852875,9.087744713,9.246792793,6.196657181,7.21465826,5.275305748,7.684402466,5.058651924,6.067975521,6.146661758,-0.388366729,-0.548613429,0.760868311,0.449708432,1.887853861,0.410665005,0.542232394,1.76475203,0.836365938
1982M1,0.919256151,0.951313138,0.895082414,0.889882684,0.930973589,0.872069895,0.957617462,0.972120285,0.931814551,0.896739304,0.930981874,0.883208454,0.901877761,0.929405928,0.886941552,0.941008985,0.95965904,0.907093287,0.954331458,0.966082036,0.942933083,0.238845587,0.169845492,0.294146538,0.216340393,0.316016555,0.136453748,0.094061844,0.062168539,0.11962311,0.251377314,0.204805493,0.288702875,0.066333272,0.098105758,0.040868834,0.133041576,0.149058148,0.120204903,8.519086838,10.65998554,7.861292362,10.02487659,6.510719776,9.265551567,8.979387283,6.251728058,7.23217535,5.438923359,7.548837662,5.251409054,5.993405342,6.139357567,-0.378739476,-0.564567506,0.801461935,0.462778538,1.856125116,0.416522533,0.568556249,1.92391181,0.993839979
1982M2,0.920098305,0.951001883,0.896728456,0.879947662,0.91504252,0.865278482,0.957302511,0.970714152,0.933645368,0.904174924,0.94052428,0.887205839,0.907060146,0.931326926,0.894053042,0.943490267,0.959697008,0.913017631,0.957314789,0.975307941,0.941971779,0.234047756,0.161199465,0.2924712,0.227674082,0.331049591,0.144768164,0.095216461,0.070826396,0.114776999,0.239677265,0.192953095,0.277149469,0.067722566,0.101041235,0.041001391,0.13566187,0.14293021,0.129832745,8.764306068,10.86000252,8.263598442,9.778582573,6.818421364,9.548716545,9.06098175,6.441916943,7.42756176,5.458482265,7.828212738,5.350929737,6.693546772,6.468634129,-0.360704362,-0.543521583,0.801987886,0.442026466,1.833951235,0.494889319,0.558348656,1.976368308,0.882892072
1982M3,0.921367526,0.95387125,0.897183239,0.88930738,0.939742565,0.868140757,0.95993638,0.975543916,0.932994604,0.907966137,0.941748083,0.893245697,0.908077538,0.932755589,0.895173788,0.932751656,0.950848699,0.903315842,0.950551748,0.961808145,0.939605117,0.235586047,0.166622803,0.290140063,0.217892304,0.317453891,0.13913317,0.094500892,0.067353442,0.115976132,0.251971871,0.201204091,0.292132169,0.071415916,0.102075927,0.047162026,0.128632993,0.145289838,0.115456432,8.712127686,10.66127396,8.226599693,9.534363747,6.960639,9.547815323,8.896850586,6.361559391,7.399395466,5.303059101,7.944862366,5.307490826,5.959217548,6.419767857,-0.365346193,-0.547017336,0.791059315,0.454292685,1.804924369,0.459409744,0.544836879,1.712142587,0.995465398
1982M4,0.924613416,0.958356798,0.899153531,0.884562612,0.935315788,0.86320585,0.965068996,0.977659523,0.94263196,0.929070294,0.954295337,0.917137444,0.907648563,0.937144518,0.891490698,0.930557549,0.958100855,0.887074828,0.960039496,0.975669801,0.946073651,0.233183533,0.16382882,0.288958311,0.220099673,0.320425123,0.139418378,0.103267893,0.076421425,0.124857709,0.240626812,0.197269782,0.275494367,0.070483744,0.09967313,0.047009762,0.132338345,0.142381728,0.124261491,9.001197815,11.27087688,8.115288734,10.16908169,7.30409956,9.839481354,9.575798035,6.41687727,7.485714436,5.494480133,7.522449017,5.238846302,6.065775394,6.614775181,-0.361234516,-0.51963979,0.804195821,0.455949694,1.848282456,0.492222637,0.575850368,1.705107689,0.92146641
1982M5,0.921300173,0.945004523,0.903544545,0.887407422,0.930443108,0.86879456,0.960832179,0.97073859,0.943701386,0.916885078,0.943916976,0.904675841,0.906478345,0.913995922,0.902587235,0.934070766,0.943673551,0.918631971,0.947333217,0.953326344,0.941349924,0.229000926,0.165026754,0.279119343,0.212328419,0.30941245,0.136271179,0.101017594,0.073658794,0.122450925,0.252996504,0.19805944,0.296035141,0.071734697,0.101714499,0.048248019,0.132921875,0.152128071,0.117875405,8.863005638,11.04737854,8.230200768,9.456582069,6.828924179,9.596542358,9.521429062,6.381268024,7.578630924,5.380256653,7.293106556,5.270201206,6.066899776,6.616997242,-0.364383817,-0.53753984,0.783416569,0.463187844,1.778797507,0.471254259,0.524137259,1.651566744,1.011064649
1982M6,0.917308807,0.94447881,0.896519959,0.878890038,0.929791152,0.857996166,0.941905677,0.955960393,0.916285515,0.92887938,0.952835917,0.917890608,0.912107587,0.924666226,0.905266345,0.934189975,0.946938097,0.904407084,0.944935203,0.961862683,0.929493487,0.231965929,0.160015523,0.289963126,0.203812793,0.299289852,0.12685141,0.09988793,0.072192572,0.122212373,0.261820585,0.209720299,0.303817183,0.076521903,0.121701263,0.040104091,0.125990868,0.137080476,0.117051832,8.975234032,11.05574799,8.358530045,10.52141094,6.810503483,10.03848076,9.522975922,6.314705372,7.36973238,5.547025681,7.192523479,5.35363102,5.961071014,6.277724266,-0.364856392,-0.52731365,0.806071877,0.444829047,1.901824594,0.476158053,0.556418955,2.446133614,0.943998277
1982M7,0.913217366,0.946954548,0.886882782,0.867411256,0.927863777,0.840599418,0.94269383,0.955705762,0.92022115,0.913820088,0.94784677,0.896920025,0.907498181,0.933215499,0.892285407,0.930015862,0.94813782,0.896912754,0.956156909,0.971636891,0.94133395,0.230822697,0.166884705,0.284111857,0.205456495,0.290186465,0.134838283,0.105457887,0.079852365,0.126798823,0.252628297,0.212409303,0.286148846,0.072534114,0.105123281,0.04537265,0.13310051,0.145543903,0.122729562,8.912556648,11.30679417,8.363707542,9.380531311,6.984847069,9.787560463,9.04618454,6.395029545,7.464703083,5.581048012,7.295448303,5.226622105,6.233194351,6.683805466,-0.360273659,-0.530250847,0.833450556,0.48956123,1.793675184,0.524870813,0.618673325,1.931010365,0.988381684
1982M8,0.914947391,0.943228781,0.894208908,0.887952089,0.933712006,0.868721426,0.93486613,0.95074904,0.907218575,0.906274199,0.923942864,0.898731887,0.910059571,0.939624012,0.893252671,0.937541723,0.956019402,0.907284439,0.941090763,0.94657141,0.936195314,0.230521947,0.164457604,0.281621963,0.193936229,0.287219346,0.121782824,0.108275287,0.075718999,0.133457199,0.265807569,0.228067711,0.294998944,0.069697112,0.101170823,0.045352563,0.131761834,0.143365532,0.122786514,8.935855865,10.97178173,8.683092117,10.25498676,6.806202888,9.489920616,9.184885979,6.352838516,7.354201794,5.441627026,7.291073322,5.414753914,6.09225893,6.372563839,-0.36726132,-0.528802037,0.773488462,0.451690853,1.824237823,0.438850552,0.597994506,1.72546947,0.903125048
1982M9,0.917240679,0.946227431,0.895353794,0.857157886,0.914519429,0.832847595,0.952173412,0.963680148,0.932059824,0.925148904,0.943293929,0.917860985,0.914811373,0.930800796,0.9053123,0.9440431,0.961613536,0.917621732,0.951620996,0.957916737,0.946274698,0.217832074,0.1558723,0.267273933,0.220310107,0.319573253,0.141101375,0.102744706,0.067639157,0.130757794,0.249927059,0.213535964,0.27896595,0.075693592,0.104339257,0.052835293,0.133492455,0.139040053,0.129065648,8.957368851,11.35396194,8.455755234,9.951937675,6.868453979,9.835582733,9.414156914,6.351611137,7.497664452,5.5070858,7.39084053,5.243947506,5.989329815,6.431322575,-0.365983009,-0.530418634,0.797967136,0.465368867,1.807274938,0.412777126,0.610808194,1.57582736,0.859635353
1982M10,0.913127661,0.941912293,0.890126824,0.864190459,0.909869373,0.842154801,0.95401144,0.963568389,0.936173201,0.898525178,0.928229988,0.88683033,0.912769437,0.935133338,0.899326563,0.91642338,0.927874207,0.897987306,0.947351754,0.959488273,0.935714006,0.226983622,0.169743478,0.275383234,0.226327002,0.324884742,0.142991155,0.099445589,0.063342437,0.129972741,0.25141865,0.211068049,0.285537243,0.067788914,0.092411034,0.046969593,0.128036216,0.138550252,0.119146034,9.016277313,11.04242325,8.441748619,10.01151943,6.98524189,10.19868565,9.714782715,6.428731918,7.58567667,5.645817757,7.07204771,5.441032887,6.453320026,6.283551216,-0.35644722,-0.525258243,0.845553637,0.521190822,1.921150208,0.412082016,0.625030041,1.663597226,0.983261168
1982M11,0.907644212,0.948177516,0.875372827,0.851592183,0.924096525,0.816629827,0.957503378,0.966814518,0.939219952,0.886781216,0.959997058,0.857319236,0.903955162,0.92934382,0.889110804,0.921533942,0.947786093,0.873582959,0.946021199,0.961215079,0.932450771,0.215808794,0.164531559,0.260029674,0.221356168,0.319812834,0.136448309,0.100896955,0.067683667,0.129539698,0.267295033,0.218961254,0.308977485,0.068771809,0.098708011,0.042955182,0.125871256,0.130302653,0.122049659,9.106906891,11.66366005,8.542926788,10.71075344,6.798323631,10.21548462,9.392157555,6.447233677,7.460244656,5.520083427,7.588285923,5.370057583,6.653943062,6.885924339,-0.364111155,-0.5104087,0.862388015,0.545668662,2.021298647,0.45059225,0.61114347,1.981707454,0.920702696
1982M12,0.907416344,0.946558058,0.876858473,0.847510457,0.906193018,0.821562171,0.957694352,0.9693892,0.935566604,0.897673428,0.928483844,0.884373605,0.907252133,0.946262062,0.884575546,0.906843185,0.932313383,0.863602757,0.943846464,0.962510347,0.92707938,0.22044526,0.158024207,0.273050815,0.221308738,0.320454925,0.137752965,0.094190598,0.064229779,0.119440168,0.263605237,0.220999733,0.299511164,0.068910316,0.09748707,0.044827163,0.131539837,0.138804272,0.125417724,9.002591133,11.53210354,8.422025681,10.20417786,6.742377758,9.979804993,9.673796654,6.379935741,7.41859436,5.505238533,7.754189968,5.340664864,5.780783653,6.535808086,-0.362960935,-0.520281434,0.842753232,0.487731278,1.960498214,0.453196406,0.621840715,1.832762599,0.932705045
1983M1,0.899525702,0.937539577,0.869001925,0.856842101,0.902168214,0.836152792,0.949909866,0.965898633,0.921667337,0.858536839,0.918315232,0.831802011,0.885524452,0.914581537,0.867759764,0.924902797,0.948430598,0.882611692,0.944531798,0.957369804,0.931313932,0.217341259,0.154505789,0.271775186,0.21168828,0.296097487,0.138565198,0.100869879,0.071829826,0.126027063,0.258047312,0.217844099,0.292875081,0.079637796,0.11304263,0.050699431,0.132415459,0.146680176,0.12005803,9.025712013,11.4189024,8.470744133,10.50161076,6.756181717,9.355939865,9.830138206,6.484519958,7.679429054,5.665626049,7.921077251,5.351947308,6.290415287,6.183719635,-0.354272157,-0.516776025,0.866292775,0.492492497,1.851165414,0.493748367,0.644359231,1.931540489,1.058387995
1983M2,0.904099762,0.946057439,0.871525228,0.853819847,0.909688771,0.830130935,0.961119473,0.975847721,0.934629858,0.876182079,0.919086814,0.854723632,0.882484794,0.924796522,0.85883683,0.943565547,0.967063606,0.904090524,0.942847908,0.951075792,0.935391903,0.220838532,0.153189406,0.277850509,0.225488499,0.321724534,0.144384608,0.096249446,0.073601477,0.115336254,0.246400386,0.202423424,0.283462405,0.078013659,0.109593704,0.051399253,0.133009493,0.139467448,0.127566978,9.203830719,11.25433064,8.650893211,10.54180717,7.390957832,9.908555984,9.550351143,6.533729076,7.662622929,5.476848125,7.980309963,5.409353733,6.308762074,6.662680626,-0.349549949,-0.503677964,0.842760026,0.464645237,1.877877355,0.537804782,0.601823628,1.796936393,0.921379447
1983M3,0.909122407,0.943645775,0.880439222,0.867557168,0.917047679,0.844101727,0.949061513,0.963997185,0.921226442,0.898004472,0.932268441,0.880447924,0.89540416,0.922881424,0.878329873,0.918116152,0.946262598,0.872864246,0.951920688,0.968005657,0.935920954,0.22549665,0.162713677,0.281403512,0.217420802,0.305123806,0.13932322,0.096961252,0.07240127,0.118831374,0.246454626,0.206677496,0.281875283,0.084634975,0.114172883,0.05833213,0.129031688,0.138910875,0.120234489,9.119707108,11.41949463,8.576779366,10.15830326,6.86475563,9.363591194,9.946939468,6.578840256,7.853013039,5.674771309,8.00009346,5.283849716,5.921428204,6.650061607,-0.345233113,-0.511593401,0.890477777,0.51489377,1.950184464,0.542548001,0.652918935,1.742923021,1.028798461
1983M4,0.914421976,0.947868645,0.887327373,0.867251873,0.904890358,0.849289358,0.956971943,0.977525413,0.92045188,0.900704563,0.934467554,0.884072125,0.901885509,0.925388992,0.887792587,0.935896337,0.955137074,0.903921306,0.953298986,0.971880853,0.936006188,0.21820949,0.15855366,0.26983282,0.220029607,0.310008943,0.14216572,0.104072414,0.076815717,0.127659068,0.246634707,0.204479277,0.283114046,0.08457765,0.116163313,0.057244912,0.126476124,0.133979067,0.119983442,9.120848656,11.43583488,8.579546928,11.00559616,6.871217728,9.391149521,9.531146049,6.515464306,7.578447819,5.554934978,7.860071659,5.352686882,6.354095459,6.774713039,-0.347072959,-0.518654764,0.86535275,0.508480906,1.887002826,0.520704806,0.62500155,1.756003141,0.966292977
1983M5,0.918147206,0.945388258,0.895451844,0.88083744,0.92174989,0.861262083,0.946248412,0.957314372,0.926156819,0.902189136,0.935572863,0.885631263,0.916488826,0.94159317,0.900849044,0.929264843,0.94846493,0.896835387,0.947466969,0.956020653,0.938745797,0.218299776,0.157977477,0.271358699,0.210987061,0.294129819,0.137855485,0.098203517,0.072149165,0.121120684,0.253529847,0.213655427,0.288603038,0.084284209,0.115465589,0.056857351,0.13469559,0.146622539,0.124204755,9.189730644,11.5021143,8.699825287,10.67988205,7.018800735,9.442503929,9.778123856,6.582586765,7.70405674,5.712886333,7.690433025,5.418460369,6.366528034,6.831597328,-0.34017998,-0.509551466,0.87959069,0.512073159,1.876703382,0.523954511,0.651168942,1.786267757,1.038348436
1983M6,0.916219413,0.942478478,0.89543134,0.890198052,0.937188447,0.86799407,0.929588854,0.946272254,0.90054512,0.922220349,0.946415663,0.910197079,0.911057174,0.92245543,0.904503465,0.926001191,0.950101137,0.879526436,0.942230344,0.963571966,0.922851264,0.222553477,0.165417731,0.270161688,0.191131517,0.271883845,0.123844855,0.107209004,0.080355786,0.129584372,0.260659963,0.21198076,0.301221788,0.087690346,0.130354285,0.052140743,0.130755693,0.140007615,0.123046547,9.374317169,11.27608204,8.863345146,10.85154629,6.794913292,11.05486298,9.75784874,6.582801342,7.736685753,5.794069767,7.433819771,5.583842754,6.297972679,6.524075031,-0.343561739,-0.497929096,0.833247244,0.510190248,1.829276443,0.51669991,0.586386502,2.083156824,0.948104262
1983M7,0.919957757,0.945308447,0.899691403,0.891249418,0.922546268,0.876184285,0.94972378,0.961777568,0.92841512,0.919856369,0.951764047,0.904289484,0.903609991,0.928029239,0.889103651,0.933376312,0.950882077,0.905928671,0.949597955,0.957362771,0.942156494,0.21785368,0.160513133,0.266018182,0.201775789,0.285884172,0.131127045,0.110609464,0.082203202,0.134469941,0.252814114,0.211958453,0.287131757,0.088630982,0.120765857,0.061638571,0.12831597,0.138675198,0.119614504,9.228770256,11.56356525,8.748497963,10.10978794,7.176994801,10.18916512,9.134092331,6.573096752,7.580050945,5.702102184,7.785905838,5.448409081,6.356864929,6.837838173,-0.337603778,-0.500045121,0.839972615,0.506832421,1.831314564,0.513486028,0.620061338,1.645723104,0.973823071
1983M8,0.921053588,0.947390676,0.90067488,0.895672143,0.934695542,0.876625061,0.943170667,0.954390764,0.924862266,0.915540874,0.928679466,0.908969462,0.913998187,0.945749462,0.89545697,0.926008761,0.956536651,0.876575768,0.951078176,0.956832945,0.945709229,0.222413689,0.169667944,0.265343279,0.190397501,0.266225487,0.128681347,0.114622325,0.086392283,0.137598664,0.26224032,0.222950742,0.294217974,0.079616837,0.113311484,0.052192867,0.130709335,0.141452059,0.121965878,9.261567116,11.19931316,9.227993965,10.17378139,7.050402164,8.979771614,9.805029869,6.564393044,7.632183552,5.684723854,7.773826122,5.51247263,6.202457428,6.610320568,-0.337023616,-0.50022167,0.813896775,0.520428419,1.683849931,0.511010826,0.616749883,1.766981959,0.943930984
1983M9,0.923462629,0.952885687,0.900544882,0.897994161,0.938917935,0.879041135,0.952580094,0.969930351,0.923727512,0.919471145,0.943840683,0.907927573,0.906602859,0.935069442,0.89055109,0.936374128,0.953420579,0.908433437,0.951241612,0.965681672,0.937194288,0.215395287,0.157781973,0.262878746,0.204923257,0.288398921,0.136124685,0.10397131,0.075929083,0.127083018,0.257663578,0.212085322,0.295228064,0.083008163,0.11618536,0.055664338,0.135038391,0.149619326,0.123021148,9.349814415,11.73874283,8.671338081,10.8017807,7.154815197,10.08323288,9.840021133,6.620062828,7.702763557,5.784108162,8.334601402,5.373007774,6.257516384,6.802576542,-0.333232641,-0.496106327,0.824175119,0.49467665,1.746128678,0.492425054,0.592069268,1.72025919,1.002368569
1983M10,0.928414583,0.954936087,0.905826688,0.911464393,0.945600867,0.893776536,0.954466879,0.96848768,0.92959094,0.921667099,0.96274519,0.899706364,0.915171027,0.93909049,0.900145948,0.922249198,0.952666998,0.867741466,0.952191055,0.960198641,0.944295585,0.224484384,0.168016672,0.275184274,0.213019654,0.292196751,0.141929999,0.099152423,0.076266803,0.119700417,0.249837428,0.209068432,0.286442131,0.083072968,0.116420291,0.053131871,0.130433142,0.138031036,0.123611331,9.462680817,11.44755363,8.982368469,11.41829395,7.145414829,9.925927162,10.01297855,6.621488094,7.635852814,5.814474106,8.056255341,5.390508175,6.301683903,6.998001575,-0.336867332,-0.487012058,0.897856176,0.548195601,1.848451138,0.572066665,0.655327439,1.967344284,1.002594352
1983M11,0.930629373,0.958490491,0.907438874,0.906511843,0.938545823,0.890335441,0.961981416,0.975503922,0.935632944,0.916645586,0.957805157,0.895896614,0.920554996,0.943528116,0.906758726,0.947473109,0.965486586,0.918125749,0.94342339,0.963922501,0.924575269,0.214355543,0.159164026,0.262879372,0.212981924,0.305064589,0.132023782,0.100354031,0.075118095,0.122541212,0.264034063,0.217034742,0.3053554,0.084804855,0.114455797,0.058736056,0.123469576,0.129162759,0.118464194,9.417887688,11.93804646,8.850793839,10.98566246,7.330098629,9.770422935,9.717391014,6.642884731,7.80701685,5.6332798,8.382002831,5.508695126,6.643147945,6.572520256,-0.335830122,-0.488007784,0.879189849,0.532317936,2.031525612,0.538945735,0.624893963,1.713230014,0.958589971
