"Variables ->","employment_ratio_adj","employment_ratio_industry_1_adj","employment_ratio_industry_2_adj","employment_ratio_industry_3_adj","employment_ratio_industry_4_adj","employment_ratio_industry_5_adj","employment_ratio_industry_6_adj","hrlwage_ed_industry_1","hrlwage_ed_industry_2","hrlwage_ed_industry_3","hrlwage_ed_industry_4","hrlwage_ed_industry_5","hrlwage_ed_industry_6","hrlwage_noed_industry_1","hrlwage_noed_industry_2","hrlwage_noed_industry_3","hrlwage_noed_industry_4","hrlwage_noed_industry_5","hrlwage_noed_industry_6","employment_rate_1_ed","employment_rate_2_ed","employment_rate_3_ed","employment_rate_4_ed","employment_rate_5_ed","employment_rate_6_ed","employment_rate_1_noed","employment_rate_2_noed","employment_rate_3_noed","employment_rate_4_noed","employment_rate_5_noed","employment_rate_6_noed","employment_rate_ed_any_ind","employment_rate_noed_any_ind","hrlwage_ed_any_industry","hrlwage_noed_any_industry","uhat_education_skilled","uhat_education_unskilled"
"1983M09",0.85145257,0.51877568,1.77064244,0.50881653,0.61214823,1.85307269,1.05110443,11.70249260,8.64903246,10.68152678,7.09144888,10.03318377,9.87391897,7.75745701,5.74478927,8.26592150,5.38462852,6.28639516,6.86902724,0.93679785,0.96939642,0.93776274,0.93623160,0.94918018,0.96616110,0.87576647,0.92284029,0.89688580,0.89235297,0.90696863,0.93446582,0.95239856,0.89585271,9.32753833,6.63656317,-0.49784707,-0.33387452
"1983M10",0.87167048,0.52683130,1.79964936,0.54964609,0.63879890,2.00210346,0.95122265,11.62544702,8.89796783,11.29722400,7.15545062,9.85541139,9.96261397,7.71312341,5.76826240,8.03976559,5.42075971,6.18099125,6.93179994,0.94353434,0.96730577,0.95892818,0.93816764,0.95458365,0.95875746,0.88428726,0.93338136,0.89502369,0.89643212,0.86867109,0.94485030,0.95467243,0.90270667,9.41071445,6.62903665,-0.48890819,-0.33348171
"1983M11",0.85061032,0.52754427,1.90174613,0.52927496,0.61235716,1.66240973,0.96856029,11.88188325,8.91143447,10.78262366,7.45965488,9.52930942,9.82308958,7.83231177,5.72011962,8.26945882,5.48517415,6.49506608,6.78795068,0.93683618,0.97269614,0.94913829,0.93907777,0.96240945,0.95951126,0.89206786,0.93053323,0.90779115,0.90331511,0.92214470,0.92169258,0.95386736,0.90767422,9.41505022,6.66238812,-0.48815829,-0.33078720
"1983M12",0.84501901,0.52005876,1.87718204,0.51829995,0.60570088,1.79506552,1.02005136,11.55706894,9.08665155,11.01307165,6.76757983,9.75440043,10.16833820,7.74885931,5.88712723,8.24969515,5.57918799,6.22257726,6.84355897,0.95958169,0.96773590,0.94511793,0.93676386,0.96337767,0.96067441,0.90406821,0.92970729,0.88074538,0.90802704,0.91990202,0.94127494,0.95626261,0.91079725,9.43093749,6.71850248,-0.48473751,-0.32540469
"1984M01",0.85180030,0.51487028,1.86507262,0.51576787,0.63786552,1.73982428,0.96231238,11.63882975,8.86381294,10.57299214,7.25637953,9.91744459,10.37665038,7.84229514,5.82854267,7.96928134,5.39727344,6.34790128,7.05639769,0.94600055,0.97322645,0.96038819,0.95000356,0.94103085,0.96172537,0.91197560,0.92336625,0.90765512,0.90203811,0.92115054,0.94668446,0.95840509,0.91553050,9.49632937,6.75639823,-0.47925832,-0.32041820
"1984M02",0.86799093,0.52385980,1.92933599,0.50824238,0.64600226,1.64552313,1.00063563,11.52627712,9.09415426,10.59414888,7.12001095,9.67724611,10.11962701,7.79183308,6.01588817,7.77707184,5.64416319,6.31493289,7.05008797,0.95046250,0.97564357,0.94480716,0.95138516,0.95190355,0.97690359,0.90490126,0.92076368,0.92798777,0.91252346,0.90428387,0.94024601,0.96137882,0.91665254,9.41255559,6.75613057,-0.48601129,-0.32108581
"1984M03",0.88926708,0.54825841,1.94633011,0.54599196,0.62804680,1.72125144,1.06098134,11.67280923,9.27179329,11.04835631,7.22854790,9.88824695,10.15692837,7.82923736,5.85525910,8.04802434,5.53695059,6.56604946,7.14690751,0.95522964,0.97656704,0.96205045,0.94223095,0.95401669,0.96593500,0.90884525,0.94440807,0.90470935,0.89472511,0.92372219,0.94269735,0.95989298,0.91397976,9.64104828,6.74714228,-0.46263405,-0.31630473
"1984M04",0.84752131,0.48444886,1.88551053,0.46982651,0.64998206,1.64510802,0.97497758,11.72924716,9.25987801,9.82309400,7.08110681,10.04466165,10.21412890,7.82142729,5.97859620,7.88822713,5.53524865,6.50236302,6.79892417,0.95323980,0.96513689,0.95938643,0.94979037,0.97978739,0.95846445,0.90589341,0.93712140,0.91115653,0.90063605,0.92319859,0.94034254,0.96107137,0.91392122,9.55012329,6.71797903,-0.47628293,-0.31852258
"1984M05",0.89066242,0.53561327,1.90716064,0.53833775,0.63451444,1.87978381,0.96750171,11.65436519,9.16476673,10.72498375,7.28705934,9.82996478,10.11150764,7.83337423,6.08137747,8.02357763,5.50795084,6.77570840,6.87347768,0.97036161,0.97568284,0.95006387,0.94937376,0.95874710,0.95982388,0.90708135,0.93694913,0.91774518,0.91763608,0.90683039,0.94890429,0.96206015,0.92076731,9.51011383,6.75990855,-0.47454540,-0.31684992
"1984M06",0.85577484,0.53886950,1.86800032,0.52954515,0.60660286,1.82579975,0.98823616,12.12394988,9.43044643,10.55538981,7.24571804,9.85582329,10.39969862,7.88954994,5.88522627,8.00168715,5.48464369,6.59453075,7.07115029,0.95679869,0.97461545,0.95243229,0.94946592,0.96560424,0.96736813,0.90610477,0.94835579,0.92766308,0.91989518,0.91516584,0.95620530,0.96193570,0.92692991,9.68355178,6.74404445,-0.45892759,-0.31953542
"1984M07",0.87485601,0.52995954,1.74119552,0.52450379,0.66444372,1.73259626,1.02513402,11.36309134,9.24490536,11.27069569,7.15437652,9.74323873,10.50470312,8.06439650,6.02109197,8.06220787,5.62834135,6.83711407,7.04999141,0.95598792,0.97164512,0.95579425,0.94803391,0.96307447,0.96859663,0.90666217,0.94412141,0.91408169,0.90874160,0.92279754,0.95314544,0.96111786,0.91985616,9.57386942,6.89865258,-0.46726071,-0.30539248
"1984M08",0.89757643,0.57927115,1.96707042,0.55741362,0.63268747,1.97452490,0.99366020,11.86149202,9.27343941,10.89809487,7.45039151,9.83821079,10.52365119,7.95670741,6.05604528,8.41322117,5.53385910,6.88254396,7.21989764,0.96240079,0.96988039,0.95196930,0.94183948,0.95437232,0.96645460,0.90984507,0.92610548,0.90921316,0.91873165,0.91159949,0.93882976,0.95913740,0.91680397,9.75533208,6.89254654,-0.45661266,-0.29675510
"1984M09",0.86617947,0.52240089,1.97625442,0.57363877,0.62452298,1.75783286,0.98911346,11.98320647,9.36579908,10.81003123,7.33482177,9.86275059,10.43889932,7.85304977,5.93756652,8.10898119,5.62592073,6.77985335,7.12714725,0.95239298,0.97554000,0.95689506,0.92958660,0.96050601,0.96613427,0.91045816,0.94314136,0.91491806,0.92781015,0.93078352,0.95517676,0.95813516,0.92457571,9.73673552,6.83139146,-0.45987604,-0.30664804
"1984M10",0.90928726,0.53629416,1.94755220,0.62036271,0.62386234,1.97777390,1.05255076,11.76703896,9.46271959,10.87710161,7.10421244,10.05768234,10.48364761,7.91822346,5.88678083,8.17499420,5.66840660,6.69062030,7.36125069,0.95509490,0.96201523,0.95976602,0.94276732,0.96381780,0.96583401,0.91281644,0.93421638,0.91292787,0.91173406,0.91524517,0.96051126,0.95838510,0.92131669,9.72139210,6.87475311,-0.46178329,-0.29997556
"1984M11",0.84982017,0.52264021,1.83001850,0.52723527,0.62678043,1.71577241,1.03761511,11.88706566,9.51390252,10.76470362,7.82478556,9.98469629,10.38853721,8.13475078,6.13681357,8.39243600,5.66847842,6.42854582,7.26722829,0.95936365,0.96493980,0.95391298,0.94827097,0.96650038,0.98143527,0.92009184,0.94283249,0.91172413,0.91604979,0.89915650,0.95810824,0.96085195,0.92415355,9.81777256,6.94310838,-0.45463280,-0.29426231
"1984M12",0.88653740,0.58154473,1.88634867,0.52995528,0.65485447,1.67961440,1.01849235,11.94679390,9.52464615,10.59801460,7.47164952,10.37287253,10.81989600,7.92976859,6.11981229,7.91525953,5.78651002,6.76831389,7.32749276,0.94253427,0.97680275,0.95882695,0.94928599,0.96350775,0.97034769,0.90909968,0.93877531,0.90471373,0.91586906,0.91229907,0.94753283,0.96018774,0.91849740,9.89717105,6.92610666,-0.44926257,-0.29836893
"1985M01",0.85468124,0.51533997,1.86696007,0.51206457,0.62914512,1.70202599,1.01399400,12.20211313,9.54966048,10.75383674,7.55627449,10.07911749,10.54403034,8.05084388,6.17437805,8.45303971,5.62401920,6.18362497,7.21010616,0.95748550,0.97805044,0.95669654,0.94045029,0.95498603,0.95231617,0.90368523,0.94297909,0.92083075,0.91962002,0.90663544,0.95167177,0.96000322,0.92154552,9.88787381,6.95179089,-0.44980347,-0.29038993
"1985M02",0.87280692,0.55666926,1.88375040,0.48713551,0.64008119,1.86457390,0.92834544,12.03383076,9.40591359,11.16315683,7.42585056,10.01706149,10.74770950,8.10571465,6.17558875,8.17852799,5.69035724,6.57907302,7.15163336,0.95887746,0.97470283,0.96848167,0.93725212,0.96593001,0.95743589,0.91023127,0.94768553,0.91559063,0.91007462,0.90745720,0.94761538,0.96016384,0.92048061,9.87145753,6.94220422,-0.45050326,-0.29154491
"1985M03",0.87782434,0.52354718,1.87921365,0.54019617,0.60910238,1.94085780,1.05459602,12.27866505,9.70650968,10.95213687,7.09882172,10.25492238,10.67402790,8.16981007,6.19918964,8.15988474,5.76434728,7.19057209,7.42483213,0.94979920,0.97034154,0.97751117,0.95302860,0.96908686,0.97960022,0.90200254,0.93191329,0.92182774,0.91518011,0.90708639,0.95143309,0.96444801,0.91862809,9.95040301,7.02960366,-0.43221816,-0.28916592
"1985M04",0.91677470,0.54456141,2.07216407,0.50140224,0.62506998,1.88140062,1.18435602,12.36450302,9.83547306,11.35653331,7.56568175,10.07397105,11.26031161,8.13077350,6.33543787,8.38480267,5.68749931,6.55766232,7.53857287,0.96306771,0.97498003,0.95874304,0.94765572,0.96849783,0.97366865,0.90441114,0.93688652,0.91646823,0.91536491,0.91081843,0.95087066,0.96585339,0.91812151,10.21845765,7.02264045,-0.41837349,-0.28547189
"1985M05",0.89803432,0.54593442,2.03732478,0.50162168,0.63756212,1.74909409,1.09515692,12.46192819,10.00300097,10.79286057,7.66859155,10.18283283,10.56492364,8.12782415,6.26671951,8.44224957,5.71165897,6.64308527,7.39286504,0.96138860,0.96873996,0.95514190,0.94727081,0.95679714,0.97051529,0.90672503,0.93474996,0.92145766,0.91202601,0.89509483,0.94874587,0.96048152,0.91807901,10.09052111,7.02754383,-0.42758348,-0.28452750
"1985M06",0.89373861,0.53373466,1.86044388,0.60178640,0.65331667,1.51026692,1.16169833,12.48868275,9.85044916,10.85067788,7.53112971,9.45839337,10.74564737,8.13171152,6.33443990,8.53873134,5.78090399,6.71746823,7.38509096,0.94860548,0.97034096,0.95955353,0.94892643,0.96531662,0.96482476,0.90403422,0.93657259,0.91733744,0.91269156,0.92185887,0.94472461,0.95928732,0.91995567,9.93115295,7.06181605,-0.44004772,-0.28174265
"1985M07",0.87900359,0.55674684,1.85761112,0.53450523,0.62065873,1.74213252,1.06153703,12.73474343,9.59994245,11.59605579,7.53598687,10.48722412,10.85623413,8.32267865,6.06868859,8.26262560,5.77353163,6.92507418,7.26653139,0.95383614,0.97177004,0.96851042,0.95147071,0.96259670,0.96545404,0.90030772,0.92932005,0.92121036,0.91915343,0.91434112,0.94891774,0.96197357,0.91888837,10.20872786,7.06548665,-0.42396170,-0.28357692
"1985M08",0.90921928,0.56080206,1.93639104,0.50553694,0.65134430,1.77766840,1.09163024,12.56188754,9.90314270,11.29696349,7.59426160,10.69232440,10.77032204,8.41120670,6.35407345,8.28601450,5.79206912,6.40988045,7.55988194,0.94760044,0.97152176,0.96569703,0.95762485,0.96887209,0.96953715,0.91343545,0.94485390,0.91930193,0.91196334,0.91776418,0.94704483,0.96396497,0.92129522,10.18038735,7.11115780,-0.42139603,-0.27990716
"1985M09",0.90193680,0.55637287,1.92270979,0.52948659,0.64658617,1.78231931,1.11009289,12.10466391,9.91047076,11.26568938,7.94908669,10.93567416,10.68782245,8.21308390,6.84050507,8.43969575,5.82017529,6.90427916,7.45850852,0.95004957,0.97176519,0.96711538,0.94663576,0.96847316,0.96923683,0.91424998,0.94529651,0.91270711,0.90542021,0.91592340,0.94401106,0.96297119,0.91729909,10.26103551,7.19887644,-0.41116632,-0.27717378
"1985M10",0.87729084,0.52650447,1.93191825,0.55590409,0.59303410,1.54408859,1.08959038,12.58550449,9.94222449,10.94754163,7.57987462,10.46222206,10.83989364,8.19298039,6.16153725,8.56650227,5.65226513,6.83061604,7.29879409,0.95833615,0.97623422,0.94456260,0.95509218,0.95869790,0.98106654,0.91055218,0.93812966,0.91217667,0.91760642,0.91568764,0.94663741,0.96587856,0.92086523,10.21014362,6.99914776,-0.41533975,-0.28617799
"1985M11",0.92068018,0.56293404,1.88950655,0.55649644,0.69933319,1.85386494,1.07338845,12.35513348,9.88586629,11.15832958,7.63715657,10.43048306,10.70010223,8.37493345,6.38712466,8.39284308,5.92305141,6.64040547,7.35672997,0.95685392,0.97371811,0.96605854,0.95892324,0.97151527,0.97492756,0.89930939,0.93448694,0.91855139,0.90945947,0.92955848,0.94999444,0.96610909,0.91772347,10.05019643,7.14167016,-0.43017977,-0.27216837
"1985M12",0.92317604,0.56570935,2.06424060,0.56127245,0.64547368,1.86029196,1.09577522,12.60693273,9.73222322,11.58965520,7.86028610,10.91322291,10.97631924,8.41496161,6.37161154,8.58583301,5.67444509,6.77836993,7.49041953,0.95630594,0.96707336,0.95906584,0.94756690,0.95683704,0.97259110,0.91209492,0.94336081,0.93975220,0.90952872,0.92026374,0.95355296,0.95915761,0.92302006,10.28438447,7.13192572,-0.41077568,-0.27084843
"1986M01",0.90794413,0.56943726,2.04958296,0.50790582,0.62161835,1.68239207,1.12409264,12.72365473,10.25732781,11.42049441,7.82435597,11.10679050,10.82353417,8.09262701,6.47936173,8.64905341,5.72606655,6.89648844,7.41951985,0.96324598,0.98056351,0.95864981,0.95503818,0.96082265,0.97472578,0.90291926,0.94601489,0.91800737,0.91756817,0.90935179,0.95940943,0.96945562,0.92197923,10.46872390,7.10949468,-0.40574569,-0.27212907
"1986M02",0.90378490,0.53592184,1.87008381,0.60815324,0.62873174,1.77206960,1.13235264,12.80852726,9.85355348,11.05333532,7.85498587,10.85491733,10.93746361,8.33093058,6.31005999,8.87025951,5.70693542,7.26844558,7.33138096,0.94916809,0.97164289,0.97760990,0.94681979,0.95282225,0.97149252,0.91489477,0.94081684,0.90797806,0.91916841,0.87847648,0.95744806,0.96006845,0.92162934,10.36490956,7.12229377,-0.40744206,-0.27347581
"1986M03",0.91560244,0.55442640,1.84118314,0.51051227,0.66865075,1.70906128,1.16174979,12.70431097,9.84086337,11.44304038,7.33537587,10.41200135,11.07153941,8.38991347,6.45410453,8.55130265,5.72304363,6.82235777,7.42699197,0.95348600,0.97276656,0.94724529,0.95414155,0.96560513,0.96725884,0.90980642,0.94479724,0.90850166,0.91391812,0.92534179,0.94296259,0.96167814,0.92090919,10.17880125,7.10783224,-0.41390453,-0.27129363
"1986M04",0.92489250,0.56182654,2.01105664,0.57485986,0.64394365,1.83300210,1.15028993,12.74541212,10.00383419,11.05740233,7.82348957,10.81328424,11.18029925,8.47074285,6.34447931,8.59774174,6.00493811,6.79271452,7.59966212,0.96342314,0.97063699,0.95273185,0.94474799,0.95797693,0.96599620,0.92539123,0.94451860,0.90570647,0.91299438,0.90358309,0.95450197,0.96111214,0.92289108,10.44798663,7.24968896,-0.39845727,-0.25753119
"1986M05",0.88933746,0.54416564,1.84795649,0.53785571,0.62225018,1.73339102,1.11455318,12.68589623,10.07446643,11.98258612,7.77173724,11.37329446,11.55882387,8.46355966,6.33154261,8.77120712,5.78892421,6.87004911,7.68998017,0.95002007,0.97352405,0.95344687,0.93466414,0.96495986,0.97544412,0.91066842,0.94125509,0.91641805,0.91468736,0.91428067,0.95383462,0.95936548,0.92230158,10.53019381,7.20031572,-0.39117597,-0.26478406
"1986M06",0.92122577,0.56130683,1.98462426,0.54574684,0.66103031,1.70767150,1.13212803,12.74183883,9.85136069,11.46068841,7.76180294,11.08371510,11.41315264,8.51647582,6.47536828,8.51707150,5.84296596,6.99312908,7.57237726,0.95217728,0.98787173,0.94358208,0.94529350,0.95612100,0.97627777,0.91602550,0.95652114,0.90352226,0.91244349,0.87752098,0.94482744,0.96282637,0.92015442,10.36757433,7.23352744,-0.40260770,-0.26170867
"1986M07",0.91039598,0.52499774,1.99851988,0.54804655,0.63113143,1.85920218,1.13427114,12.72935592,10.13306755,11.11866688,8.08407665,10.86523617,11.51622135,8.47455758,6.37323350,9.01289051,5.80826336,6.79996086,7.58676644,0.95910948,0.97527938,0.93584311,0.95205201,0.96414792,0.97121168,0.91747016,0.95452172,0.91625342,0.91492757,0.90660894,0.94256846,0.96267719,0.92359337,10.52609188,7.24817541,-0.39048525,-0.26309945
"1986M08",0.91565857,0.55492056,1.93388473,0.54654236,0.65542119,1.93990272,1.10629696,12.90883116,10.14951776,11.50220075,7.83280949,11.27096990,11.22332646,8.48958186,6.51700404,8.37122105,5.89043403,7.01967781,7.72923747,0.95937308,0.97980341,0.94708597,0.95122955,0.96057629,0.97095124,0.90913617,0.93991591,0.92018388,0.92762038,0.90981766,0.93213412,0.96413399,0.92226473,10.49450091,7.24959889,-0.39636529,-0.25569970
"1986M09",0.93601191,0.63397242,1.99309749,0.55849623,0.63081518,1.85354983,1.09705027,12.77245770,10.19799063,11.43335413,7.93190064,10.74978979,11.31527068,8.49382307,6.54584375,8.70744015,5.87676655,6.92861835,7.50157050,0.96240744,0.97504802,0.95848602,0.95168632,0.95956005,0.95547832,0.91656707,0.94867985,0.91736832,0.92022432,0.90665550,0.95031900,0.96303665,0.92373376,10.54325898,7.24695651,-0.38890392,-0.25600402
"1986M10",0.89878010,0.56351244,1.86014567,0.53494505,0.58540394,1.83812361,1.14058630,12.94387160,10.26202294,11.30825239,8.21222846,10.85302398,11.21016576,8.55557096,6.51029077,8.68896690,5.78322450,6.97284996,7.64654778,0.95422362,0.97664995,0.94247667,0.94082389,0.96968985,0.96415910,0.91846296,0.94439260,0.92840145,0.91564739,0.92831793,0.94977017,0.96087915,0.92638502,10.67943598,7.27764831,-0.38258301,-0.24797339
"1986M11",0.91477087,0.54149797,1.98347096,0.58313010,0.65185131,1.71472388,1.11957396,12.98139818,10.22665294,10.96971758,7.90405451,11.00277556,11.94702583,8.45020783,6.43634665,8.56955389,5.83056357,6.75135004,7.75555260,0.94288495,0.97096147,0.94517286,0.94740302,0.94500135,0.97490849,0.90897216,0.94599392,0.92825795,0.92570780,0.91037706,0.95352624,0.95628461,0.92693865,10.56349891,7.21454943,-0.39334393,-0.26027924
"1986M12",0.93518646,0.57647148,1.90010636,0.55916500,0.65204118,1.87659410,1.25507128,12.85923459,10.46341048,12.24194115,8.07473185,11.02737321,11.12839483,8.50724897,6.48827755,8.54655626,5.84941296,7.11846526,7.83939014,0.96003277,0.98029860,0.94919199,0.94968209,0.96399146,0.97220179,0.91121898,0.96160050,0.92629270,0.91663751,0.93302906,0.95434978,0.96397180,0.92685938,10.70979826,7.29898791,-0.37818828,-0.25363586
"1987M01",0.91482636,0.55563045,1.87700971,0.57530870,0.64070223,1.85160769,1.11026755,12.99175710,10.33271758,11.09071289,8.13194983,11.25456407,11.41793246,8.44947494,6.43924820,8.48684906,5.95704895,7.05990429,8.17506990,0.95591825,0.97112830,0.94383304,0.95124172,0.96611667,0.97021529,0.92259847,0.94966266,0.90470149,0.91485441,0.92972152,0.95205737,0.96306838,0.92686643,10.68110618,7.35163952,-0.38224502,-0.25200841
"1987M02",0.94271965,0.58989749,2.02352206,0.55806233,0.63491596,1.81078862,1.13324649,13.20432827,10.46130400,10.83930749,7.60851869,11.45321730,11.55551134,8.43114234,6.42041815,8.51711898,5.97895736,7.03272515,7.78690350,0.95822931,0.97082567,0.95302527,0.94853339,0.96495762,0.97163066,0.91989750,0.94093037,0.93522666,0.92385682,0.92489196,0.95296103,0.96146320,0.93025553,10.68495586,7.21966790,-0.38165827,-0.25656905
"1987M03",0.97483972,0.61898017,2.05400039,0.53158973,0.64987689,1.97830919,1.13507609,13.11285460,10.40642207,11.37888271,8.17934506,10.95386487,11.74144331,8.49196824,6.94145722,8.71269715,6.00161417,7.11549817,7.90073291,0.94644218,0.97379849,0.97282992,0.94936844,0.96060025,0.97482257,0.92542433,0.94382369,0.93147080,0.92042712,0.91747934,0.95477807,0.96221903,0.93038826,10.74877978,7.34576684,-0.37770023,-0.24811770
"1987M04",0.90305886,0.50412255,1.95703169,0.56447505,0.63694741,1.78509553,1.15209283,13.18567403,10.45742249,11.23314630,8.24950947,11.21291054,11.35424279,8.73737720,6.53701136,8.59743134,6.22701962,7.22414358,7.91057448,0.94612956,0.97689964,0.95241427,0.94777090,0.96355645,0.97580012,0.92863380,0.95220946,0.94288458,0.92612245,0.90208395,0.95454704,0.96303823,0.93286023,10.72607010,7.46262942,-0.37446052,-0.23920885
"1987M05",0.91325237,0.53025440,1.99498936,0.57408983,0.62650207,1.82299885,1.14794933,12.86080161,10.83744789,11.24277689,8.10801885,11.92210053,11.40098137,8.52372130,6.62583652,8.32732407,5.99883960,7.29867484,7.81239136,0.94851568,0.98054317,0.96322549,0.93547716,0.97773380,0.96603692,0.93273059,0.95276417,0.93811412,0.92495121,0.93434423,0.96029215,0.96274792,0.93714535,10.86613549,7.34694028,-0.37185418,-0.24610826
"1987M06",0.94042534,0.60164648,2.08416594,0.54782293,0.63653689,1.75112164,1.13451659,13.25008341,10.71608594,11.42051370,8.46674588,11.36414460,11.44322692,8.70608645,6.51656393,8.65468711,5.99184787,7.20958754,8.06974659,0.97036754,0.98056636,0.94368146,0.94664488,0.95444348,0.97567402,0.93123084,0.94558421,0.92628964,0.92542801,0.92316742,0.95798220,0.96392752,0.93383316,10.91138984,7.40285959,-0.36044021,-0.24005216
"1987M07",0.93827592,0.55863103,1.97503637,0.55053723,0.64781978,2.05639000,1.12668787,12.90171208,10.69777140,10.99390940,8.21184148,11.67623936,11.51956540,8.48285954,6.63076628,8.52381144,6.03996366,7.06447877,7.91636253,0.95552916,0.97885055,0.96112811,0.95487249,0.96794033,0.97657542,0.91813936,0.94376963,0.93425847,0.93432175,0.91768071,0.95689518,0.96672594,0.93330519,10.86096564,7.37296606,-0.37149689,-0.23809322
"1987M08",0.92719741,0.56293970,1.91288571,0.56254979,0.62522002,1.76083240,1.25937239,13.97720434,10.70146171,11.22330332,8.47601268,11.21329236,11.86557415,8.48033741,6.59685861,8.70637272,5.94909210,7.18089811,8.44260514,0.96049417,0.97162975,0.96929575,0.95290299,0.96288124,0.97825205,0.93396166,0.94946829,0.92730395,0.92094241,0.92517151,0.95085394,0.96583934,0.93232752,11.06677831,7.39457253,-0.36029830,-0.23862363
"1987M09",0.95831367,0.58211132,2.10693169,0.60850188,0.64219543,1.78075957,1.23269093,13.17867110,10.77036762,11.73984054,8.05547057,11.68039631,11.75456710,8.66249966,6.71685849,9.38234525,6.06301762,7.23419443,7.95521648,0.96495837,0.97632086,0.96260550,0.95704583,0.95944813,0.97456132,0.93286823,0.93974972,0.93652557,0.93112062,0.92871365,0.96902865,0.96803204,0.93599610,10.98006279,7.51063856,-0.36089322,-0.22780931
